"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core"
"SUI-Components/sui","ca3d47da9d8f4ae6a3c3f401bfefb24adeb760ed","sui-bot","2020-02-26 08:28:26","false","release(sui-ssr): v5.34.0",9,32,0,1
"SUI-Components/sui","f5d2de64bd6e561238faf7fb0f582b710d3bd97e","sui-bot","2019-04-18 10:04:46","false","release(sui-hoc): v1.18.0",11,22,0,1
"SUI-Components/sui","6c49cc339bbf7c5d099f25290c4b0f028d9eacef","midudev","2019-02-28 14:45:17","false","release(sui-bundler): v4.9.0",8,20,0,1
"SUI-Components/sui","096d3247f39d649fc97d0294e868a1ad78c26558","midudev","2020-04-14 07:54:46","false","test(sui-react-router): add isActive tests",9,34,0,1
"SUI-Components/sui","4e9d27963c615255735e9bd030ae4a0eb344b6ef","sui-bot","2020-02-12 17:11:29","false","release(sui-cz): v1.10.0",9,32,0,1
"SUI-Components/sui","3e2dc8663550dd86bfd91fdc64bacc880b65e665","carlosvillu","2020-02-11 14:58:48","true","Merge pull request #747 from SUI-Components/feature/sui-studio-patcher-contexts

[sui-studio] Add patcher to mocha to allow switch contexts",9,32,0,1
"SUI-Components/sui","f8f6eda4de11d11892b3dd00bd17b285470803e4","midudev","2020-11-10 15:16:02","false","fix(sui-bundler): use autoprefixer@9 for now",6,41,1,1
"SUI-Components/sui","2fa03f97d340c0d1f8321d2c9426ddcd0dba1129","carlosvillu","2020-07-22 12:58:55","false","test(sui-studio): remove console.log´s",10,37,0,1
"SUI-Components/sui","ee540b39ff00d4a2af530a6abaa9f194581bb340","midudev","2021-07-19 12:28:58","false","feat(packages/sui-test-e2e): Remove not needed lines",7,49,1,1
"SUI-Components/sui","4853713932c2b84a639acad8817504da6e69cbc1","carlosvillu","2019-03-06 10:03:21","false","release(sui-studio): v6.5.0",8,21,0,1
"SUI-Components/sui","b6e3d74b85b17fe6d73d43e12a5e3472d6d40bb9","midudev","2021-10-05 08:34:41","false","Merge branch 'master' of github.com:SUI-Components/sui",0,52,1,1
"SUI-Components/sui","524db230da56d937b7312aa877b5dde4a0535b6c","midudev","2022-03-28 08:28:40","false","docs(packages/sui-test): Update README",1,57,1,1
"SUI-Components/sui","f61f8e5d71f55919bdd43ef8c0218d0403f97a08","arnau-rius","2019-10-01 13:55:07","false","docs(sui-lint): typo",10,28,0,0
"SUI-Components/sui","f6248cba9f174fc58f3d8785645864582df82ab6","jcger","2021-05-31 14:23:13","true","Merge pull request #1180 from SUI-Components/sui-pde-docs

docs(packages/sui-pde): context + how to attributes",7,47,1,1
"SUI-Components/sui","36e6ced35d0eca7fd783093265bc40455d35cf30","arnau-rius","2019-11-06 10:44:17","false","feat(sui-studio): center tablet and mobile if test are not displayed",10,29,0,0
"SUI-Components/sui","422dd951ea55b5377ad11879486182b52c98c28d","sui-bot","2020-05-27 08:53:38","false","release(sui-decorators): v3.12.0",9,35,0,1
"SUI-Components/sui","face7317c7f7b32e113903ee544d9751a016a5bd","sui-bot","2021-03-25 14:39:41","false","release(packages/sui-mono): v2.12.0 [skip ci]",7,45,1,1
"SUI-Components/sui","36514ac2f777aa658168eabb26d5daba90ef0d3a","sui-bot","2020-06-19 07:52:02","false","release(sui-bundler): v6.8.0",10,36,0,1
"SUI-Components/sui","268dcdcca00d3e71f0bf2315de645cd95045f078","midudev","2019-03-13 08:17:54","false","release(sui-domain): v1.14.0",10,21,0,1
"SUI-Components/sui","28766d79454fcdb451ed5b286b26a3d7097a78e3","midudev","2020-07-22 10:00:39","false","feat(sui-ci): create sui-ci pkg",10,37,0,1
"SUI-Components/sui","3ba5d669b0573a46d9c2aa78cd33a372cfbda3b9","carlosvillu","2020-06-17 10:25:26","false","fix(sui-decorators): reuse cache instances",10,36,0,1
"SUI-Components/sui","4f37ca776b10a6374b9f59c0324c006edf2ac033","carlosvillu","2019-10-23 08:38:29","true","Merge pull request #683 from SUI-Components/feature/combine-several-decorators

[sui-decorators] Combine several decorators",10,28,0,1
"SUI-Components/sui","b1e84aac0597ecae424a8ca851653114778d4309","carlosvillu","2019-06-12 13:58:20","false","feat(sui-ssr): remove now config",11,24,0,1
"SUI-Components/sui","5e42db0274b028aaa4b000617a449790a74f6519","davidbarna","2017-09-15 10:10:45","false","release(sui-helpers): v1.4.0",10,3,0,0
"SUI-Components/sui","ab9cfd335d8eecc72a27cb61b8c3e3b491edd02a","davidbarna","2017-10-06 13:28:02","false","feat(sui-cz): filter scopes without staged files

Now the list of scopes only includes the folders with staged files",11,4,0,0
"SUI-Components/sui","b746596fa9fe4a45c7fdacaf68489af27be748fb","davidbarna","2017-09-15 10:11:48","false","release(sui-lint): v2.4.0",10,3,0,0
"SUI-Components/sui","22e0b6ac02c7cbf62e1084c897d1f8fad9f11846","nucliweb","2020-12-14 13:49:06","true","Merge pull request #1016 from SUI-Components/fix/HOC-withOpenToggle

fix(sui-hoc): fix isOpen initial state to withOpenToggle HOC",6,42,1,0
"SUI-Components/sui","7cfd83226e146a6bfb5749c48a8dcc5a24da6eb4","ferransimon","2022-11-25 10:40:01","true","Merge pull request #1552 from SUI-Components/feature/mockConfigToDomainBuilder

feat(packages/sui-studio-utils): Be able to mock a domain config",1,65,1,0
"SUI-Components/sui","8af59ac628a901e54ac825a33d87b4a9d99d65bd","midudev","2021-05-20 11:28:29","false","fix(packages/sui-mono): Avoid checking git status message and use porcelain instead",7,47,1,1
"SUI-Components/sui","ac4b598ccb478f20cd7abe808009e8df77e53ec2","AgonisticKatai","2021-11-23 12:39:40","true","Merge pull request #1300 from SUI-Components/feature/react-router-push-state-test

feat(packages/sui-react-router): remove unnecessary prop & add test",0,53,1,0
"SUI-Components/sui","7bf2c67a92dbd9442731e79dfb7a39ffcfc78b06","midudev","2021-11-15 10:15:59","false","feat(packages/sui-bundler): Rollback watch config",0,53,1,1
"SUI-Components/sui","164809e4630c1ca449602ff2d5606cdae1c1574e","midudev","2021-11-11 11:41:31","false","feat(packages/sui-bundler): Remove not needed code",0,53,1,1
"SUI-Components/sui","5a6630ae77b8fd4f4f4a4b2d5fc5425c3d4405ca","midudev","2021-11-02 08:38:32","false","feat(packages/sui-helpers): Move require package to the top",0,53,1,1
"SUI-Components/sui","3bbf7f474297f5c5b0fa2f8886696ffbeec978c4","midudev","2021-10-25 11:00:44","false","feat(packages/sui-bundler): Start migrating away from react-dev-utils",0,52,1,1
"SUI-Components/sui","8bbb480e05cf2e01c5546a38469c2542faf7363d","midudev","2021-10-25 08:35:12","false","feat(packages/sui-lint): Use customSyntax",0,52,1,1
"SUI-Components/sui","40d9693a7426f215d0540acb862986cb9bddc0ed","andresin87","2021-10-15 17:20:09","true","Merge pull request #1266 from SUI-Components/sui-studio-workbench-styles",0,52,1,1
"SUI-Components/sui","611a4fc79881bc71665e4d6ff957c3716942470f","midudev","2021-10-05 11:43:31","false","fix(packages/sui-react-initial-props): Be sure we have initial props when hydrating",0,52,1,1
"SUI-Components/sui","3ec6e9a6422863aa9314e5703c02686ad82ac372","midudev","2021-09-27 12:52:16","false","feat(packages/sui-react-initial-props): Move types to devDependencies",0,51,1,1
"SUI-Components/sui","f881e4a5f859d8053dcecf6467ba10a3c0e8a8e3","midudev","2021-07-13 11:15:22","false","feat(packages/sui-ci): Export correctly constants",7,49,1,1
"SUI-Components/sui","1fe6b3e60dc4b239b27d2a3de0bc2deebb6ff261","desko27","2021-03-11 15:55:37","false","docs(sui-consents): add important note about hook and context",7,45,1,0
"SUI-Components/sui","b33690cb70cb762b6fa211a291300a97ae47cdaa","sui-bot","2021-08-16 08:02:14","false","release(packages/sui-test): v6.1.0 [skip ci]",7,50,1,1
"SUI-Components/sui","3d9d6f99edc2d0aecaa17d27a952a05c5fae66bc","sui-bot","2020-07-30 08:40:35","false","release(sui-studio): v8.16.0",6,38,0,1
"SUI-Components/sui","336524cee5852417f5deff2d2c36c917645449c4","sui-bot","2019-04-10 06:23:37","false","release(sui-widget-embedder): v3.2.0",10,22,0,1
"SUI-Components/sui","17db9beeac5a81d4b1e4d461d0cc8cc190beb546","davidbarna","2018-05-25 08:00:32","false","perf(sui-lint): remove unused dep prettier",16,11,0,0
"SUI-Components/sui","ed1de7b305777274fe4d356eb9705a21665dfc9e","midudev","2020-01-31 12:53:25","false","fix(babel-preset-sui): add default opts object",9,31,0,1
"SUI-Components/sui","14659ee7a6fa8653eec091a1d795d6e92e55ef6a","carlosvillu","2020-06-26 08:18:44","false","chore(sui-ssr): add parse5 dependency",10,36,0,1
"SUI-Components/sui","415cc9538f7407deeca14604d20c1094b5d9b8b4","carlosvillu","2020-06-30 12:41:41","false","feat(sui-ssr): dont user memoize template",10,37,0,1
"SUI-Components/sui","82198a4cc3b9126b247b1f1d96ec6bcbfc64dec8","midudev","2020-11-10 14:48:04","false","release(sui-bundler): v7.7.0",6,41,1,1
"SUI-Components/sui","2c21ce454ee4c30cc75c9e53c7ca6e70e39f1f3d","kikoruiz","2022-06-16 09:30:21","false","Merge branch 'master' into new-test-contract-tool",1,60,1,1
"SUI-Components/sui","9b1b38a04bc3ac27ddd5c6629092083a04324cdf","midudev","2020-12-09 10:02:02","false","feat(sui-helpers): remove Windows support and simplify file",6,42,1,1
"SUI-Components/sui","841ed520c8cb6a8961d27f358079ec01f8b089d8","midudev","2020-04-15 14:48:09","false","docs(sui-react-router): add hooks docs",9,34,0,1
"SUI-Components/sui","07e83e7bbd64e2092b6678515f3ab47321606f9f","midudev","2020-09-30 11:39:52","false","feat(sui-dashboard): upgrade dependencies",6,40,0,1
"SUI-Components/sui","f917af3f03f82afdd3757c3cf4c3738839fe76b4","sui-bot","2019-10-02 14:32:46","false","release(sui-ssr): v5.25.0",10,28,0,1
"SUI-Components/sui","2a766eb0fb587871de10d62ecf6703dd9759ad95","sui-bot","2020-06-30 13:55:58","false","release(sui-bundler): v6.10.0",10,37,0,1
"SUI-Components/sui","12f850310f5c4d2736805a600a773575dd381902","carlosvillu","2020-02-17 13:10:58","false","feat(sui-dashboard): bump version",9,32,0,1
"SUI-Components/sui","b817fd71c5c49b73d22701ba9ece0c75d8e3c9f1","davidbarna","2017-10-22 11:37:01","false","release(sui-cz): v1.6.0",9,4,0,0
"SUI-Components/sui","16d205f811f0be215c4574cc64aed874403e5cc4","sui-bot","2019-11-27 11:02:25","false","release(sui-dashboard): v1.7.0",10,29,0,1
"SUI-Components/sui","d539ffa490dcde23ef44c0171b97235ae38cd88a","sui-bot","2022-09-05 10:16:07","false","release(packages/sui-theme): v8.123.0 [skip ci]",1,63,1,1
"SUI-Components/sui","39871062aff64ab893208d482f286cef8d220879","jcger","2021-02-08 08:14:07","false","feat(sui-ssr): add initial context value",6,44,1,1
"SUI-Components/sui","c70807aa649fb96c2c4856d1b86745012caf49de","carlosvillu","2020-03-16 11:52:38","false","docs(sui-ssr): fix link",9,33,0,1
"SUI-Components/sui","ceb70ddfb296bc1d6a8fd60492dfe37dfd6513b0","jcger","2021-02-22 09:30:41","true","Merge pull request #1055 from SUI-Components/sui-pde-updates

feat(packages/sui-pde): null instead of default and increase update i…",6,44,1,1
"SUI-Components/sui","75a6601b4bb55a39b13f3ed3c193f72a5177a1ff","midudev","2019-11-18 16:10:18","false","feat(sui-lint): rollback trailing commas",10,29,0,1
"SUI-Components/sui","03687067e1c635561026b1383b477f70626463e4","carlosvillu","2020-08-24 11:39:49","false","feat(sui-studio): fix tests",6,38,0,1
"SUI-Components/sui","5f0cf8bed7c714e8de44a82444828e154e8d1077","sui-bot","2021-06-29 10:58:25","false","release(packages/sui-studio): v10.20.0 [skip ci]",7,49,1,1
"SUI-Components/sui","aaa380b2629a2fe28b9db04cd621ef6cb4b5ba1c","sui-bot","2020-02-03 10:20:58","false","release(sui-bundler): v5.42.0",9,32,0,1
"SUI-Components/sui","1d9591f49d53f4b3a97de2a37f8013b40ae666be","AgonisticKatai","2020-01-28 16:22:15","true","Merge pull request #738 from SUI-Components/feature/update-cypress-dep

feat(sui-test): update cypress dep",9,31,0,0
"SUI-Components/sui","7ca9ac999cb3b7c8c08ada769ee1bb9458b6fa58","midudev","2020-10-27 21:42:35","false","feat(sui-bundler): remove not needed package from package.json",7,40,0,1
"SUI-Components/sui","e821f7e187d20e494c3ab32a977df9e1af520dfc","midudev","2022-06-07 17:06:04","false","Merge branch 'master' of github.com:SUI-Components/sui",1,60,1,1
"SUI-Components/sui","912aa688a5fe7e703fd56467882c59805c9ca574","tomasmax","2020-06-02 08:55:47","false","feat(sui-decorators): redis client",9,35,0,0
"SUI-Components/sui","42da2a9ba134bf224bb699cb700257d478196015","tomasmax","2020-07-13 12:01:13","false","docs(sui-decorators): readme",10,37,0,0
"SUI-Components/sui","d0e3a77247c0f6df0106c426d5562157a05c89dc","kikoruiz","2022-07-08 10:12:36","false","fix(packages/sui-test-contract): fix bin import",1,61,1,1
"SUI-Components/sui","9bd299711837316b4313eb9bb6658482645edec9","kikoruiz","2017-11-22 10:54:09","false","feat(sui-js): add string utilities",13,5,0,1
"SUI-Components/sui","643bc629b10dc8428aa2e58252b8ca2fa296a163","kikoruiz","2019-12-19 09:11:25","true","Merge pull request #718 from SUI-Components/fix/rename-critical-css-config-const

fix(sui-ssr): avoid using the same name for different variables",10,30,0,1
"SUI-Components/sui","b6f852d89b0892fa2a790c7d1e5eb9547f2cd49d","rmoralp","2021-04-23 09:15:31","true","Merge pull request #1116 from SUI-Components/fix/improve-browser-disconnects

fix(packages/sui-test): use timeout command option to increase also b…",7,46,1,0
"SUI-Components/sui","2c92d77b144a0e885f62b3c92be38fc84a5b7eff","midudev","2019-11-13 15:41:46","true","Merge pull request #699 from SUI-Components/feat/upgrade-lint-dependencies-and-add-prettier-stylelint

feat(sui-lint): upgrade dependencies and add prettier-stylelint",10,29,0,1
"SUI-Components/sui","6960a2f031a7872067ddc53602e32c0fbf076b89","midudev","2020-05-21 09:58:40","true","Merge pull request #712 from SUI-Components/feature/sui-react-router

[Feature] Add @s-ui/react-router package",9,35,0,1
"SUI-Components/sui","10aaa2e6738712600352988614eb81f7a683e66f","midudev","2020-07-06 11:57:54","false","fix(sui-pde): use correct main file",10,37,0,1
"SUI-Components/sui","cfb83adf94a2c09c0b270529f1c59100e6adf552","midudev","2020-01-17 10:50:34","false","chore(META): install packages with phoenix after install on travis",9,31,0,1
"SUI-Components/sui","c70a44f0ce7a2aa54fa63d87f335463d5b34c06f","midudev","2021-05-18 20:31:29","false","feat(packages/sui-studio): Use babel standalone from bundle and be more resilient",7,47,1,1
"SUI-Components/sui","68994c9311a08024bf13ed427232bbe3a2efe7bc","midudev","2021-05-18 15:58:25","false","feat(packages/sui-studio): Use old babel/standalone",7,47,1,1
"SUI-Components/sui","22c10ab6417178b8bca424c6e06c1cc4841b2c59","midudev","2021-05-19 11:15:17","false","feat(packages/sui-ci): Remove not needed dependencies with a few lines",7,47,1,1
"SUI-Components/sui","5dec790d5d9066cc4650d483079db4e2b0af7015","midudev","2021-05-18 13:48:20","false","Merge branch 'master' of github.com:SUI-Components/sui",7,47,1,1
"SUI-Components/sui","f28ec7c581cb7213f07aa1600c71058d266dca8a","midudev","2021-03-10 14:04:07","false","Merge branch 'master' of github.com:SUI-Components/sui",7,45,1,1
"SUI-Components/sui","aea2a4de98c5b65e0acf8d15f872628c5e2f020a","midudev","2021-03-22 15:43:11","false","feat(packages/sui-test): fix server tests that uses linked packages of npm@7 by transforming them",7,45,1,1
"SUI-Components/sui","b90af6658d8df16348098709103a288d9b938521","midudev","2020-12-30 09:24:13","false","feat(sui-ssr): Use latest and same commander version and avoid installing different versions",6,42,1,1
"SUI-Components/sui","3958139aff9694799f4cbece3a644ebf4f51642c","midudev","2019-12-04 13:39:33","true","Merge pull request #709 from SUI-Components/fix/remove-pinned-terser-version

feat(sui-bundler): remove terser pinned  version",10,30,0,1
"SUI-Components/sui","5ec25d3d0be78ed53e874d5f4449d998cdbf7818","jcger","2021-04-19 11:24:24","true","Merge pull request #1107 from SUI-Components/feat/force-variation

Feat/force variation",7,46,1,1
"SUI-Components/sui","f498ac5cbb09e2d4804d5fd71858b0713c121f49","sui-bot","2021-08-13 09:16:11","false","release(packages/sui-pde): v2.12.0 [skip ci]",7,50,1,1
"SUI-Components/sui","57f5ba1eff96296be74d970cc02c6cdd858bc5d4","sui-bot","2019-07-03 14:32:35","false","release(sui-ssr): v5.21.0",10,25,0,1
"SUI-Components/sui","b897474cdad621fa7362c9dc4c4301d9ef7f9a1c","sui-bot","2021-05-27 17:48:30","false","release(packages/sui-theme): v8.100.0 [skip ci]",7,47,1,1
"SUI-Components/sui","5883337e15f9e8983e7bd26df97f90f3ed745f8e","sui-bot","2020-04-27 09:54:16","false","release(sui-ssr): v6.9.0",9,34,0,1
"SUI-Components/sui","f34283dcf2aa6e1e596bd2ee404185f05a52a7d2","sui-bot","2022-07-28 08:59:46","false","release(packages/sui-ssr): v8.7.0 [skip ci]",1,61,1,1
"SUI-Components/sui","fce53bf528b76de9b83dc739fbe14fb9c0515c4f","sui-bot","2022-02-18 10:35:05","false","release(packages/sui-decorators): v3.23.0 [skip ci]",1,56,1,1
"SUI-Components/sui","910ea54b9278fe3f38c7eb57f7ad4542f7ba49b7","andresz1","2021-01-08 10:00:41","false","feat(sui-studio): add test timeout option",6,43,1,0
"SUI-Components/sui","ceceb5e07eda420bf7ec12de04964bf35d6d854f","desko27","2021-03-11 11:23:30","false","Merge branch 'master' into feature/add-user-consents-hook",7,45,1,0
"SUI-Components/sui","cbc8a0186ea37e16bfa697130854d6084b996982","carlosvillu","2018-03-28 05:18:49","false","feat(sui-bundler): add server config",15,9,0,1
"SUI-Components/sui","65c89581ed5767e0ebc914bad15441319832cd5d","carlosvillu","2020-05-07 16:23:19","false","fix(sui-ssr): fix memory leak",9,35,0,1
"SUI-Components/sui","e9b9edb061a3e65689cca2ea226863a848dd5a16","davidbarna","2018-06-13 16:45:58","true","Merge pull request #298 from SUI-Components/fix-bundler-dev

fix(sui-bundler): sui-bundler dev not using babel-preset-sui",25,12,0,0
"SUI-Components/sui","5a839108405b5bcaa4f3d337d23de5d2241ac6b9","davidbarna","2018-05-24 13:31:43","false","chore(sui-lint): add integration with IDEs",16,11,0,0
"SUI-Components/sui","e7ca56d530aa777969d2b160a2a450e60af48968","davidbarna","2018-03-01 15:29:14","false","release(sui-domain): v1.9.0",13,8,0,0
"SUI-Components/sui","c029da549cf5e37a4b9766af9d00ac331b2b51ba","davidbarna","2017-10-06 12:45:33","false","fix(sui-studio-create): remove wrong tabs in package.json",11,4,0,0
"SUI-Components/sui","8ffb30e3483e289b82634ba9ccbb7fb7ad4af3cd","midudev","2019-02-12 11:30:15","false","feat(sui-decorators): add new Error decorator and change babel preset

BREAKING CHANGE:
Using new Babel Preset so new sui-bundler is needed",38,20,0,1
"SUI-Components/sui","680946842b20df055ca3ead63dc73bf334a57a80","jordevo","2021-06-21 13:59:10","false","feat(packages/sui-test): allow for custom viewport height and width",7,48,1,0
"SUI-Components/sui","f6f4e48b9d33aa2bb768d70ba992b86c893b3cca","jordevo","2020-03-03 11:13:44","false","fix(sui-domain): make subscribe method take onNext, onError arguments",9,33,0,0
"SUI-Components/sui","11d0dbb24c8501cce0851cc751b2f9614f8f6bba","midudev","2019-09-16 14:48:57","false","feat(sui-studio): Use constants",10,27,0,1
"SUI-Components/sui","3496e18bcb02bc7246481a21d09a8e5683a6b4be","midudev","2020-09-28 14:19:57","false","feat(sui-bundler): rollback dependency for now to avoid problem with migrations",6,39,0,1
"SUI-Components/sui","1882a943eab1c0e82e7d76c90ac9c57e97f39ee5","midudev","2020-11-09 17:05:10","false","feat(sui-studio): use new react/jsx",7,41,1,1
"SUI-Components/sui","dc669b72c0975d5da8b5436a90fc63bda75abc56","kikoruiz","2021-02-09 16:54:47","false","test(sui-ssr): add tests for critical css request url",6,44,1,1
"SUI-Components/sui","090a7dbc644ac0d651c090205cbbbbf8098c1a77","kikoruiz","2022-07-12 10:32:09","false","fix(packages/sui-test-contract): fix imports",1,61,1,1
"SUI-Components/sui","303c354b66c99b60c228edfe55c5eefe61db1ae1","jcger","2019-11-18 11:24:15","true","Merge pull request #701 from SUI-Components/fix/empty-build-catch

fix(sui-studio-utils): default obj param",10,29,0,1
"SUI-Components/sui","8b5d07a2628067d4b670a801bf5fb03c63ec6661","javiauso","2020-06-15 09:03:08","false","feat(sui-bundler): use offlinePath const for copy",9,36,0,0
"SUI-Components/sui","1b8cd76d24d5de4e6d0e489e019b1633b9e5f61a","arnau-rius","2019-10-01 07:48:07","false","docs(sui-decorators): remove example link because no longer exists",10,28,0,0
"SUI-Components/sui","cb46afd85dba4e8216b1df2753e2682fe96e7bff","sui-bot","2020-01-29 15:02:45","false","release(sui-react-context): v1.5.0",9,31,0,1
"SUI-Components/sui","d3ca81e5f59c2c5f9c9439c4bfcbdaf3c1a173a8","midudev","2020-06-10 21:37:47","false","feat(sui-bundler): better filtering to ditch files not needed for the service-worker",9,36,0,1
"SUI-Components/sui","56647298e34bc638d27ceb5070825de13611f857","sui-bot","2021-06-17 12:11:29","false","release(packages/sui-react-initial-props): v2.14.0 [skip ci]",7,48,1,1
