"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"relative-ci/bundle-stats","f40699bf274a3ccc0b6247ec2389471cb10c651f","renovate-bot","2020-01-15 22:30:05","false","chore(deps): update dependency autoprefixer to v9.7.4",15,23,0
"relative-ci/bundle-stats","067593af0a1bbb7e3c21e8c100736a47052697b8","renovate-bot","2019-05-24 12:58:55","true","chore(deps): update babel monorepo",4,15,0
"relative-ci/bundle-stats","c039b8241ab92124c6c19bbad480f5c7994cc221","renovate-bot","2019-07-21 04:54:17","false","chore(deps): update dependency eslint to v6.1.0",8,17,0
"relative-ci/bundle-stats","cb76be5b1642c101733ee4fc3ff0a4840d35d450","renovate-bot","2019-06-13 23:46:04","false","chore(deps): update storybook monorepo to v5.1.7",7,16,0
"relative-ci/bundle-stats","9c52e36391b76cf094aab929f0346dc10a239eba","renovate-bot","2019-08-07 18:43:06","false","chore(deps): update dependency file-loader to v4.2.0",12,18,0
"relative-ci/bundle-stats","6040eef5ff486f698a900eff7d3767a12562ed6d","renovate-bot","2019-12-28 23:49:26","false","chore(deps): update dependency eslint-plugin-jest to v23.2.0",15,22,0
"relative-ci/bundle-stats","ccc389279217bd3c53ce4e33181644ccb7a784a3","renovate-bot","2020-09-27 21:41:50","false","chore(deps): update dependency preact to v10.5.2",25,31,0
"relative-ci/bundle-stats","57e283ef9939a2ca84ed48066db68c2e26915d20","renovate-bot","2020-09-27 22:36:29","false","chore(deps): update dependency eslint to v7.10.0",25,31,0
"relative-ci/bundle-stats","053bc077ed54a76f89bb7d546ef47e9a793fe34a","renovate-bot","2019-10-31 17:17:49","false","chore(deps): update dependency core-js to v3.3.6",19,21,0
"relative-ci/bundle-stats","41c6eeb12f8fabbab45d6852d85d1bc7d3abf4c0","renovate-bot","2019-06-22 03:30:35","false","chore(deps): update dependency eslint to v6",7,16,0
"relative-ci/bundle-stats","e8adf57cc0307074d9acf01d612bbb95135321fc","renovate-bot","2020-09-16 13:49:15","false","chore(deps): update dependency lint-staged to v10.4.0",24,31,0
"relative-ci/bundle-stats","67cb603efa7ae19c5dd4f928a10abfb233734abb","vio","2023-04-07 15:40:16","false","feat(ui): ModuleInfo - use EntryInfo",13,62,1
"relative-ci/bundle-stats","475cffbbb9924a4dbfffa923b81ccb19fe9cd7fb","vio","2021-05-07 18:05:43","false","fix: Depend on core-js",23,39,0
"relative-ci/bundle-stats","4fc68d6f5681c1d54b9b9e91169a4856953aa4cd","vio","2019-08-21 06:04:57","false","fix(web-compare): Add Source explicit labels",11,18,0
"relative-ci/bundle-stats","767774e8521fb199702202f5bee26613c147cdbb","vio","2022-03-11 21:02:49","true","Merge pull request #2119 from relative-ci/fix-tooltip-filter

fix(ui): Tooltip - workaround filter on safari",22,49,1
"relative-ci/bundle-stats","69cc61e81ebb56bb9e8b1357ef443384db066bdc","vio","2022-03-19 10:00:18","true","Merge pull request #2141 from relative-ci/fix-filter-labels

fix(ui): Filters - correct filter label",17,49,1
"relative-ci/bundle-stats","7b4e381b757e650cfebbe92c1d66928d90d9ae3d","vio","2022-02-27 14:35:18","false","refactor(ui): Replace Popover with HoverCard",21,49,1
"relative-ci/bundle-stats","174cbae2616abe5627eb1fecaca53821d8c75c6a","vio","2019-07-12 11:45:29","false","refactor(utils): Extract getModuleName",7,17,0
"relative-ci/bundle-stats","2e8acf41ca7309b9c1fd4bcb7eb3301e84a5958f","vio","2022-07-02 17:07:29","true","Merge pull request #2459 from relative-ci/enhance-ui

enhance ui",17,53,1
"relative-ci/bundle-stats","5ede78df9ce756cd413cc143ce038ec96b305158","vio","2022-07-22 08:58:11","false",":package: release v4.0.1",12,53,1
"relative-ci/bundle-stats","a39513857454899adb06ff85964cd35776a88998","vio","2019-10-12 14:55:26","false","build(html-templates): Setup RelativeCI",8,20,0
"relative-ci/bundle-stats","e7dc12b8077490e03f2d6f55240abddfc711c848","vio","2023-07-24 17:11:28","false","build: Lerna - remove useWorkspaces config",12,65,1
"relative-ci/bundle-stats","16f0feb742b43c69b9ec523f3ac2fa64cc291818","vio","2021-05-04 19:23:22","true","Merge pull request #1421 from hipstersmoothie/validation-bug

add null type to module validation",23,39,0
"relative-ci/bundle-stats","eb448ffc4644b4fbd498df31697a62e009440026","vio","2022-03-07 22:30:05","false","feat(utils): Duplicate code metrics",21,49,1
"relative-ci/bundle-stats","fe7163d25bacc37d97a53ffc4f4a2001e8e7489f","vio","2022-07-30 09:36:51","true","Update dependencies (#2550)

* build(deps): bump listr2 from 4.0.5 to 5.0.1

Bumps [listr2](https://github.com/cenk1cenk2/listr2) from 4.0.5 to 5.0.1.
- [Release notes](https://github.com/cenk1cenk2/listr2/releases)
- [Changelog](https://github.com/cenk1cenk2/listr2/blob/master/CHANGELOG.md)
- [Commits](https://github.com/cenk1cenk2/listr2/compare/v4.0.5...v5.0.1)

---
updated-dependencies:
- dependency-name: listr2
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump lerna from 5.2.0 to 5.3.0

Bumps [lerna](https://github.com/lerna/lerna/tree/HEAD/core/lerna) from 5.2.0 to 5.3.0.
- [Release notes](https://github.com/lerna/lerna/releases)
- [Changelog](https://github.com/lerna/lerna/blob/main/core/lerna/CHANGELOG.md)
- [Commits](https://github.com/lerna/lerna/commits/v5.3.0/core/lerna)

---
updated-dependencies:
- dependency-name: lerna
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump chromatic from 6.7.1 to 6.7.2

Bumps [chromatic](https://github.com/chromaui/chromatic-cli) from 6.7.1 to 6.7.2.
- [Release notes](https://github.com/chromaui/chromatic-cli/releases)
- [Changelog](https://github.com/chromaui/chromatic-cli/blob/main/CHANGELOG.md)
- [Commits](https://github.com/chromaui/chromatic-cli/compare/v6.7.1...v6.7.2)

---
updated-dependencies:
- dependency-name: chromatic
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump autoprefixer from 10.4.7 to 10.4.8

Bumps [autoprefixer](https://github.com/postcss/autoprefixer) from 10.4.7 to 10.4.8.
- [Release notes](https://github.com/postcss/autoprefixer/releases)
- [Changelog](https://github.com/postcss/autoprefixer/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/autoprefixer/compare/10.4.7...10.4.8)

---
updated-dependencies:
- dependency-name: autoprefixer
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps): bump core-js from 3.24.0 to 3.24.1

Bumps [core-js](https://github.com/zloirock/core-js) from 3.24.0 to 3.24.1.
- [Release notes](https://github.com/zloirock/core-js/releases)
- [Changelog](https://github.com/zloirock/core-js/blob/master/CHANGELOG.md)
- [Commits](https://github.com/zloirock/core-js/compare/v3.24.0...v3.24.1)

---
updated-dependencies:
- dependency-name: core-js
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): bump eslint-plugin-jest from 26.6.0 to 26.7.0

Bumps [eslint-plugin-jest](https://github.com/jest-community/eslint-plugin-jest) from 26.6.0 to 26.7.0.
- [Release notes](https://github.com/jest-community/eslint-plugin-jest/releases)
- [Changelog](https://github.com/jest-community/eslint-plugin-jest/blob/main/CHANGELOG.md)
- [Commits](https://github.com/jest-community/eslint-plugin-jest/compare/v26.6.0...v26.7.0)

---
updated-dependencies:
- dependency-name: eslint-plugin-jest
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: github-actions[bot] <41898282+github-actions[bot]@users.noreply.github.com>",12,54,1
"relative-ci/bundle-stats","87fb83fc8dc002cab1be94c28cf3c864d11cbd9b","vio","2020-08-15 11:36:19","false","test(ui): BundlePage - use Stack component",25,30,0
"relative-ci/bundle-stats","bd179a8b74fd7627cc056f52ddeced95211a6ae4","vio","2022-03-03 22:56:31","false","fix(ui): HoverCard - align close icon",21,49,1
"relative-ci/bundle-stats","44027ede37e17cf72086059463a54c11d8939cd9","vio","2020-02-29 17:05:42","false","docs: Update READMEs

- add screenshot
- fix package descriptions",27,25,0
"relative-ci/bundle-stats","a3ee35effbd75308eb2e7c1c4b05430a2a92bd05","vio","2022-11-23 20:05:03","false","build: Codeql - run on push",16,57,1
"relative-ci/bundle-stats","1d8b6db68d6d13062c7e361c9c8ba5b168d987af","renovate-bot","2020-05-18 17:46:59","true","chore(deps): update dependency lint-staged to v10.2.4",23,27,0
"relative-ci/bundle-stats","9ad9498384dc5d39ee14e17b57d1375617ad89dd","renovate-bot","2019-06-13 19:17:09","false","chore(deps): update storybook monorepo to v5.1.4",7,16,0
"relative-ci/bundle-stats","eefee5a74beb411556b35473c0b99b12fb540214","renovate-bot","2019-09-27 20:40:53","false","chore(deps): update react monorepo to v16.10.0",9,19,0
"relative-ci/bundle-stats","d94cf7bd61e0f3957c53e4f00c1f26a1b13ba05b","renovate-bot","2019-11-25 03:44:35","false","chore(deps): update dependency eslint to v6.7.1",16,21,0
"relative-ci/bundle-stats","37331be2098e64de3abe0dfa5bb708286eb2489d","vio","2018-02-17 20:50:12","false","Refactor metrics config

- extract formatter and getter
- use constants for names",0,0,0
"relative-ci/bundle-stats","781e20494c467f60580df3c62954439b9b56f91c","vio","2019-07-05 07:04:13","false","feat(web-compare): Change order for totals charts",7,17,0
"relative-ci/bundle-stats","9c09bde7adb41834787e83a03167f9cbb06c2b2b","vio","2020-06-13 17:51:39","true","Merge pull request #776 from relative-ci/renovate/css-loader-3.x

chore(deps): update dependency css-loader to v3.6.0",23,28,0
"relative-ci/bundle-stats","d272ba22ffc9b2bbc96438001361e7097f541fb3","renovate-bot","2020-02-08 10:49:45","true","Update dependency eslint-plugin-import to v2.20.1",21,24,0
"relative-ci/bundle-stats","939f2fd42c2ff37ae97d1ac4721ca7862b78cbe5","renovate-bot","2020-01-08 08:40:25","false","chore(deps): update dependency preact to v10.2.1",16,23,0
"relative-ci/bundle-stats","bbeb3f9679b4009a05f7a1e6a301c9fcbbfc9992","renovate-bot","2019-07-17 18:26:07","false","chore(deps): pin dependency core-js to 3.1.4",7,17,0
"relative-ci/bundle-stats","c750e620586b7f100f99994abf1eeb5dcf0868e6","renovate-bot","2019-07-22 20:51:45","false","chore(deps): update dependency eslint-plugin-jest to v22.13.4",8,17,0
"relative-ci/bundle-stats","45d6aecd7d06d701b0c0dedbb946d664e683323f","renovate-bot","2020-01-12 11:44:01","false","chore(deps): update dependency eslint-plugin-jest to v23.6.0",16,23,0
"relative-ci/bundle-stats","2bca13e04c28d55ec20cf8ce9fb97fd0a1b90c72","vio","2018-02-16 22:57:33","false","Fix get assets by id - remove duplicated prop",0,0,0
"relative-ci/bundle-stats","c2e17808a06491e2fba63852ae63766f36aa1b1d","renovate-bot","2019-07-18 20:53:15","false","chore(deps): update dependency eslint-plugin-jest to v22.11.1",7,17,0
"relative-ci/bundle-stats","9efb93c1cd9f8ff3368ecf01c05ece1b4c676849","renovate-bot","2020-03-30 23:24:56","true","Update dependency @relative-ci/agent to v1.3.0",27,26,0
"relative-ci/bundle-stats","ddd5a0863078f736fd18de9d89c6aed0eb53d991","renovate-bot","2020-01-30 12:58:56","true","Update babel monorepo to v7.8.4",21,23,0
"relative-ci/bundle-stats","dce84f53774b0a576120a53654c811ccb49bdcc8","vio","2023-10-06 17:51:49","false","refactor(utils): Metrics - convert to typescript

- refactor utils
- move webpack metric type def to all metrics
- normalize type names",0,68,1
"relative-ci/bundle-stats","cf0965a09ca304b8e3292f6f63d04a72b25a6ea4","vio","2020-07-29 16:48:57","true","Merge pull request #820 from relative-ci/renovate/moonwalker-orbit-ui-1.x

chore(deps): update dependency @moonwalker/orbit-ui to v1.14.16",24,30,0
"relative-ci/bundle-stats","1d691ceae606ad9aeaa518a2123989fdaac14546","vio","2023-01-18 22:13:15","true","Merge pull request #3026 from relative-ci/optimize-large-metrics-table

Optimize large metrics table",17,59,1
"relative-ci/bundle-stats","26eb86e32d3ab4f5f9484f5eaef48b06777c2b31","vio","2020-07-29 16:46:58","true","Merge pull request #762 from relative-ci/renovate/terser-webpack-plugin-3.x

chore(deps): update dependency terser-webpack-plugin to v3",24,30,0
"relative-ci/bundle-stats","3b1c1d54cc4f93d7e08778d528fd25f6d13c35d2","vio","2020-05-02 22:38:15","true","Merge pull request #728 from relative-ci/renovate/jest-monorepo

chore(deps): update jest monorepo to v25.5.4",23,27,0
"relative-ci/bundle-stats","5342fa41323fce4310c63bfece0dfb198b70a8cc","vio","2022-02-13 22:24:04","false","chore: Update @relative-ci/agent-action to v2",20,48,1
"relative-ci/bundle-stats","cffe43eb6f2631f6c37db7f3d20872ce09418183","vio","2019-10-25 21:03:31","false","feat(html-templates): Add DuplicatePackagesWarning",12,20,0
"relative-ci/bundle-stats","acd242140a84406f17a57110b299e0c3f3e5f9cd","vio","2020-02-22 15:56:21","false","refactor(ui): Extract webpack metrics into the source folder",29,24,0
"relative-ci/bundle-stats","57760518d2fb866320eaa53a173bb8e6d633621a","vio","2023-10-23 21:21:58","true","Merge pull request #3953 from relative-ci/dependabot/npm_and_yarn/master/eslint-plugin-import-2.29.0

build(deps-dev): bump eslint-plugin-import from 2.28.1 to 2.29.0",0,68,1
"relative-ci/bundle-stats","39d47db4a6029a1198f0ee2fb8e2b8461310b680","vio","2023-10-08 08:11:21","false","fix(utils): RunInfo -  do not include undefined regression",0,68,1
"relative-ci/bundle-stats","485b284180f51cc8125b1da05e070ce6dc3da927","vio","2023-10-07 08:14:25","false","fix(ui): RunInfo - adjust icon position and states",0,68,1
"relative-ci/bundle-stats","97ebf046357c6ae0f33462af73f8efb4ddfdd3c9","vio","2023-10-07 12:10:16","true","Merge pull request #3895 from relative-ci/update-metric-info

update metric info",0,68,1
"relative-ci/bundle-stats","278e6e59fc720e0b95e9719b6cafd4980d8dbf82","vio","2023-09-29 23:03:43","false","v4.7.3",2,67,1
"relative-ci/bundle-stats","a84b0ebb5620e49f116f0a68df5fc045bf382e8e","vio","2023-08-29 17:15:42","false","build: Call npm scripts directly",9,67,1
"relative-ci/bundle-stats","2249edf8ddee43c3a4bd90478eab9ab8ef063222","vio","2023-08-29 17:08:27","false","build: Extract copy-fixtures into a script",9,67,1
"relative-ci/bundle-stats","69bbdaa6f95bdc9b4fc42ecb759a0f56014950f1","vio","2023-08-30 17:35:34","false","feat: rollup-plugin",9,67,1
"relative-ci/bundle-stats","63370e297a1c3d79b4b11b97cd8fd59480b7132f","vio","2019-09-05 17:54:20","false","feat(ui): IconText - add sort icon",9,19,0
"relative-ci/bundle-stats","6ebc0c0bde2b62111f5106882991d276d1adca27","vio","2019-05-15 17:35:22","false","test(MetricsTable): Update stories",3,15,0
"relative-ci/bundle-stats","107c49568166e26d3987372cbb01a134ceaf34ce","vio","2020-08-15 11:56:20","true","Merge pull request #856 from relative-ci/ui-updates-2

Ui updates 2",25,30,0
"relative-ci/bundle-stats","ba1525d281e368a3128b1ca63e24e03bf490863b","vio","2019-03-25 17:47:15","false","build(circleci): Use npm ci",3,13,0
"relative-ci/bundle-stats","02a8435e003eed8a69519aaae5dc35f73eb525db","vio","2022-01-25 19:14:18","true","Merge pull request #2000 from relative-ci/build-github-action

Build GitHub action",20,47,0
"relative-ci/bundle-stats","ec80809bb2e4546745ecb4c81f2fdf12cff16254","vio","2020-06-29 19:10:21","true","Merge pull request #798 from relative-ci/renovate/whatwg-fetch-3.x

chore(deps): update dependency whatwg-fetch to v3.1.0",23,29,0
"relative-ci/bundle-stats","3d18f7ce45af48518441af66e717aeec2e8595f7","vio","2021-04-18 08:24:39","true","Merge pull request #1397 from relative-ci/fix-job-name

Fix job name",23,38,0
"relative-ci/bundle-stats","8f8b55d357de5d079341211840dec4c6c0b76558","vio","2019-09-01 17:47:09","false","build: Use @relative-ci/agent as a plugin",9,18,0
"relative-ci/bundle-stats","3581d52adc4f35f0e25dd4bc77a8d97ae68dd8fb","vio","2019-05-13 22:03:04","false","test: Update bundle styles",3,15,0
"relative-ci/bundle-stats","ddd63a1ffe339be7cfd47bfb36649b9c890151f0","vio","2021-03-17 21:49:47","false","fix(ui): SummaryItem - prevent delta value from wrapping",31,37,0
"relative-ci/bundle-stats","dfb92fc94df21b46b04233b4eab4495784414072","vio","2021-07-20 21:33:04","true","Merge pull request #1548 from relative-ci/fix-ui

UI fixes",24,41,0
"relative-ci/bundle-stats","f796f9c909703dab3a513059215a2ce24bc12244","vio","2022-02-25 19:57:19","false","feat(ui): Add Tag component",21,48,1
"relative-ci/bundle-stats","d1651f1e865395c0c10723361298e2c8034afa40","vio","2020-05-24 08:50:08","true","Merge pull request #749 from relative-ci/renovate/eslint-7.x

chore(deps): update dependency eslint to v7.1.0",23,27,0
"relative-ci/bundle-stats","227f0a7afd76766d757ca9dd151cfb45a0c831a2","vio","2023-02-09 22:34:03","true","Merge pull request #3086 from relative-ci/2832-insight-new-package

New packages insight",15,60,1
"relative-ci/bundle-stats","8d8a320384d8590e5d9940b1d54dc53774862b6a","vio","2019-01-05 08:31:08","false","fix: Format eslint rule",8,11,0
"relative-ci/bundle-stats","ababe6c01b71917c7f3719da5f6daae4ed2f3c3b","vio","2022-07-08 20:30:39","false","feat: Base asset.isEntry on chunks[].entry

BREAKING: Skip extracting .entrypoints data",16,53,1
"relative-ci/bundle-stats","ba379f8b8758994306780e60c530aeead4bff718","vio","2019-04-23 16:41:12","false","feat: Update color scheme & default styles",3,14,0
"relative-ci/bundle-stats","02afa7211f48cde3ff84612bd890562850bd9334","vio","2020-03-29 10:05:07","false",":package: release v2.1.0",27,26,0
"relative-ci/bundle-stats","53602374dedef1781d06b9e0af5947f1b9f3ad24","vio","2020-06-04 16:35:10","true","Merge pull request #765 from relative-ci/renovate/lint-staged-10.x

chore(deps): update dependency lint-staged to v10.2.9",23,28,0
"relative-ci/bundle-stats","eec632c8b3f6d7a6c26ade1cd3f8707029c312aa","vio","2021-06-26 10:47:27","true","Update dependencies (#1517)

* chore(deps): update dependency @moonwalker/orbit-ui to v1.14.26

* chore(deps): update dependency @tsconfig/node10 to v1.0.8

* chore(deps): update dependency optimize-css-assets-webpack-plugin to v6.0.1

* chore(deps): update dependency postcss to v8.3.5

* chore(deps): update dependency typescript to v4.3.4

* chore(deps): update dependency eslint to v7.29.0

* chore(deps): update dependency webpack-merge to v5.8.0

* chore(deps): update node orb to v4.5.1

* chore(deps): update babel monorepo

* chore(deps): update dependency prettier to v2.3.1

* chore(deps): update dependency webpack-cli to v4.7.2

* chore(deps): update dependency core-js to v3.15.1

* chore(deps): update typescript-eslint monorepo to v4.28.0

* chore(deps): update dependency style-loader to v3

* chore(deps): pin dependency @bundle-stats/utils to 3.0.1

Co-authored-by: Renovate Bot <renovate@whitesourcesoftware.com>",21,40,0
"relative-ci/bundle-stats","e5ebc4689aac35118d559fef244c01c087ff9c14","vio","2021-03-17 22:14:20","false","fix(ui): DuplicatePackagesWarning - skip delta when 0",31,37,0
"relative-ci/bundle-stats","57ad1f020304f3515b2d7ff6ee58e071c7987ff3","vio","2019-05-19 13:49:18","false","feat: Add layout Header component",3,15,0
"relative-ci/bundle-stats","0e61bd0437b5ffd5f116c64fc1b700f4d0e20fe9","vio","2019-05-28 22:05:39","false","doc: Fix plugin instruction",7,16,0
"relative-ci/bundle-stats","f6ba9c6ff43c532974e0acfcdb7d81d627a4a15b","vio","2019-09-28 09:47:30","false","fix(ui): SummaryItem -- fix min/line-height",9,19,0
"relative-ci/bundle-stats","b724cad4791d9b2417d4b2edf951fc3032a442d9","vio","2022-11-23 20:21:55","false","doc: Add CodeQL badge",16,57,1
"relative-ci/bundle-stats","db2120d70433cac7ad4c9d3cd51de8853f74e448","vio","2020-06-21 07:34:45","true","Merge pull request #790 from relative-ci/renovate/autoprefixer-9.x

chore(deps): update dependency autoprefixer to v9.8.2",23,28,0
"relative-ci/bundle-stats","b075b2c3bbcb49a558b638815dbe781440ab0a01","vio","2019-05-12 22:46:50","false","fix: Use array as an argument for flow

prevent issues after babel-plugin-lodash transform",3,15,0
"relative-ci/bundle-stats","6e0b45a0fe61e79bcb1d7c0ed9fd4416921634eb","vio","2023-05-21 13:17:11","false","fix(ui): RunInfo - show help icon on hover",12,63,1
"relative-ci/bundle-stats","17ca795598091c796a5a2f91da02bd985f7a6908","vio","2022-07-13 13:44:53","false","v4.0.0-rc.4",14,53,1
"relative-ci/bundle-stats","c8d18324d4618ca9a5bab956f8658b3cc0c17d7e","vio","2023-02-06 01:35:25","true","Merge pull request #3087 from relative-ci/fix-duplicate-packages-insight-text

fix(ui): Duplicate packages insight - correct link rendering",15,60,1
"relative-ci/bundle-stats","a17c944ad29b8178edd9edb0b1d1e96c21572533","vio","2023-04-13 20:23:36","false","enhance(ui): Icon - add external-link",12,62,1
"relative-ci/bundle-stats","faae7ffd8eb1c72c90d0e54374b87be38dd53bfe","vio","2022-07-08 21:17:17","true","Merge pull request #2480 from relative-ci/use-listr2

refactor(cli): Use listr2",15,53,1
"relative-ci/bundle-stats","6a9176c8cb11c72b90cf194da35b28de23dd51fa","vio","2019-06-25 18:01:05","false","fix(utils): Correct lighthouse source path",7,16,0
"relative-ci/bundle-stats","7184460b2b7ce27002f5a6b678740040d92998e7","vio","2023-01-20 17:32:47","false","fix(ui): MetricsTable - increase visible limit to 500 items",17,59,1
"relative-ci/bundle-stats","c83c7d94929e5bda84ba7311218499ddd54015cb","vio","2021-05-18 17:03:31","false","fix(ui): Update utils peer dependency version",21,39,0
"relative-ci/bundle-stats","48233a9e75db6a7d3cb179ab5870f39d687de720","vio","2019-05-16 21:58:52","false","refactor(BundleModules): Share utils & simplify",3,15,0
"relative-ci/bundle-stats","3d64e6f90bb208f9328aa17c9011ef66bc15ac66","vio","2022-07-25 18:25:36","true","Merge pull request #2547 from relative-ci/fix-help-icon-alignment

fix(ui): Align help icons",12,53,1
"relative-ci/bundle-stats","8543d56b1d7c6b7e3ea47c65e9198b60f4f55879","vio","2020-04-11 14:21:50","false","fix(ui): RunLabelSum - increase font size",27,26,0
"relative-ci/bundle-stats","1230955d517cb716d54d5b641362083c061ab2bf","vio","2022-11-02 22:35:14","false","perf(utils): Create report - avoid object merging with destructuring",16,57,1
"relative-ci/bundle-stats","294d2ce2fb223dba2b9af73fe544d1904a9f4dad","vio","2019-05-16 22:50:05","false","chore: Update @relative-ci/webpack-bundle-stats-html-template

- add tabs
- fixed header
- fix BundleModule
- fix changed filter",3,15,0
"relative-ci/bundle-stats","572057f29bb9cbbbdbdeb7b91002170105c16ac6","vio","2023-04-20 20:52:34","false","v4.3.3",12,62,1
"relative-ci/bundle-stats","04bf00644fec0435bb6d4bc9d9c02e1fac0c1bd1","vio","2022-02-25 21:38:50","true","Update dependencies (#2077)

* build(deps-dev): Bump @typescript-eslint/eslint-plugin

Bumps [@typescript-eslint/eslint-plugin](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/eslint-plugin) from 5.12.0 to 5.12.1.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/eslint-plugin/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.12.1/packages/eslint-plugin)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/eslint-plugin""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): Bump @babel/cli from 7.17.3 to 7.17.6

Bumps [@babel/cli](https://github.com/babel/babel/tree/HEAD/packages/babel-cli) from 7.17.3 to 7.17.6.
- [Release notes](https://github.com/babel/babel/releases)
- [Changelog](https://github.com/babel/babel/blob/main/CHANGELOG.md)
- [Commits](https://github.com/babel/babel/commits/v7.17.6/packages/babel-cli)

---
updated-dependencies:
- dependency-name: ""@babel/cli""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): Bump chromatic from 6.4.3 to 6.5.1

Bumps [chromatic](https://github.com/chromaui/chromatic-cli) from 6.4.3 to 6.5.1.
- [Release notes](https://github.com/chromaui/chromatic-cli/releases)
- [Changelog](https://github.com/chromaui/chromatic-cli/blob/main/CHANGELOG.md)
- [Commits](https://github.com/chromaui/chromatic-cli/compare/v6.4.3...v6.5.1)

---
updated-dependencies:
- dependency-name: chromatic
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): Bump @typescript-eslint/parser from 5.12.0 to 5.12.1

Bumps [@typescript-eslint/parser](https://github.com/typescript-eslint/typescript-eslint/tree/HEAD/packages/parser) from 5.12.0 to 5.12.1.
- [Release notes](https://github.com/typescript-eslint/typescript-eslint/releases)
- [Changelog](https://github.com/typescript-eslint/typescript-eslint/blob/main/packages/parser/CHANGELOG.md)
- [Commits](https://github.com/typescript-eslint/typescript-eslint/commits/v5.12.1/packages/parser)

---
updated-dependencies:
- dependency-name: ""@typescript-eslint/parser""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps): Bump fs-extra from 10.0.0 to 10.0.1

Bumps [fs-extra](https://github.com/jprichardson/node-fs-extra) from 10.0.0 to 10.0.1.
- [Release notes](https://github.com/jprichardson/node-fs-extra/releases)
- [Changelog](https://github.com/jprichardson/node-fs-extra/blob/master/CHANGELOG.md)
- [Commits](https://github.com/jprichardson/node-fs-extra/compare/10.0.0...10.0.1)

---
updated-dependencies:
- dependency-name: fs-extra
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): Bump @types/jest from 27.4.0 to 27.4.1

Bumps [@types/jest](https://github.com/DefinitelyTyped/DefinitelyTyped/tree/HEAD/types/jest) from 27.4.0 to 27.4.1.
- [Release notes](https://github.com/DefinitelyTyped/DefinitelyTyped/releases)
- [Commits](https://github.com/DefinitelyTyped/DefinitelyTyped/commits/HEAD/types/jest)

---
updated-dependencies:
- dependency-name: ""@types/jest""
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps-dev): Bump postcss from 8.4.6 to 8.4.7

Bumps [postcss](https://github.com/postcss/postcss) from 8.4.6 to 8.4.7.
- [Release notes](https://github.com/postcss/postcss/releases)
- [Changelog](https://github.com/postcss/postcss/blob/main/CHANGELOG.md)
- [Commits](https://github.com/postcss/postcss/compare/8.4.6...8.4.7)

---
updated-dependencies:
- dependency-name: postcss
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>

* build(deps): Bump actions/setup-node from 2 to 3.0.0

Bumps [actions/setup-node](https://github.com/actions/setup-node) from 2 to 3.0.0.
- [Release notes](https://github.com/actions/setup-node/releases)
- [Commits](https://github.com/actions/setup-node/compare/v2...v3.0.0)

---
updated-dependencies:
- dependency-name: actions/setup-node
  dependency-type: direct:production
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>

* build: Add nvmrc

* build: Fix workflows - consistent setup-node

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",21,48,1
"relative-ci/bundle-stats","d97e0517343de9b7c2238367f6c5db46b3bf0d18","vio","2019-06-29 16:22:52","false","refactor(ui): Use getStatsByMetrics and addMetricsData from @bundle-stats/utils",7,17,0
