"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"microsoft/azuredatastudio","08b78c3ca50021c3f0bcc5f720d663b83674ed69","Charles-Gagnon","2019-10-02 23:21:08","true","Add width and height properties to checkbox component (#7482)",1071,23,0,1,"2017-11-02 01:00:14","696.18"
"microsoft/azuredatastudio","d797ef433a9231da6f9e0548e61d9c5d9305eaa9","Charles-Gagnon","2021-05-14 04:40:42","true","Fix Issue Reporter (#15467)",998,42,1,1,"2017-11-02 01:00:14","1287.9"
"microsoft/azuredatastudio","1944813c4a4b3159869f7d4da386d38f01459f94","aasimkhan30","2021-02-05 07:45:29","true","Adding help text for resourceTypes (#14166)

* Adding help text to arc resource deployment.

* Fixing null help text and agreement logic

* Made some types optional
Fixed a language specific link",1031,39,1,1,"2017-11-02 01:00:14","1189.03"
"microsoft/azuredatastudio","2a3e98b263676a87460c46954e9f6ff7c7c72b27","goyal-anjali","2021-09-09 20:10:03","true","Add a button which would allow the user to jump directly to add account dialog from Migration Status Dialog (#17011)",698,46,1,0,"2017-11-02 01:00:14","1403.55"
"microsoft/azuredatastudio","3aab4fd1154cbff7d69239d2dbc2d90625f31fb5","alanrenmsft","2022-12-15 18:43:17","true","fix regex perf issue (#21421)",342,61,1,1,"2017-11-02 01:00:14","1869.99"
"microsoft/azuredatastudio","fd2736b6a6ca5d476980873188c4acc646638414","csigs","2022-01-06 17:04:52","true","LEGO: check in for main to temporary branch. (#17995)",561,50,1,1,"2017-11-02 01:00:14","1525.67"
"microsoft/azuredatastudio","33259764f78f1758c0c40f61124d587972705478","rchlkm","2022-03-05 00:00:44","true","[Sql Migration] Stabilize save and close logic and fix related ux bugs (#18579)

* add loadSavedInfo function in stateMachine; only open wizard if didLoadSavedInfo

* * add loadSavedInfo function in stateMachine; only open wizard if didLoadSavedInfo
* replaced savedInfo.miggrationServiceId string with sqlMigrationServer object
* selectDatbasesFromList helper function to check previously selected dbs in dbSelectorPage and sqlDatabaseTree

* * remove savedInfo references from targetSelectionPage, migrationModePage
* add selectDefaultDropdownValue helper to stateMachine to handle unify savedInfo selection logic
* add updateDropdownLoadingStatus to targetSelectionPage
* check if values exist before making api calls in statemachine

* removed savedInfo references from databaseBackupPage, integrationRuntimePage

* databaseBackupPage - targetDatabaseNames, networkShares, blobs need to rely on savedInfo as user may update the list of migrationdbs during the retry/saveAndClose

* re-add serverAssessments to savedInfo; only getAssessments if it does not exist or needs to be updated; fix networkShare type savedInfo

* rename _assessmentDbs to _databasesForAssessment; _migrationDbs to _databasesForMigration

* load blobs/networkshares savedinfo; move selectDefaultDropdownValue to utils

* fix selectDefaultDropdownValue; refreshDatabaseBackupPage when user changes target subscription or location",607,52,1,0,"2017-11-02 01:00:14","1583.96"
"microsoft/azuredatastudio","db0464d07c56c6cc9201e06d4e969fdc50a34187","smartguest","2021-01-26 17:42:44","true","Failover Cluster Notebook added (#14004)

* wip failover notebook

* notebook instructions changed

* added failover cluster notebook to toc and readme

* Failover Cluster cell added

* Added VMs to the cluster cell

* More changes made

* Offers added

* SqlVm Names added

* added secure passwords for account passwords

* wip parameters added for configure failover notebook

* updated storage account creation

* added offer and fixed resource group names

* added missing ` and boolean value

* added prerequisites for configure-failover notebook

* removed unnecessary ip address message

* Added secure string for storage account key

* changed name of storage account key variable.

* Changed resource group name parameter

* removed space

* changed sql version to match tutorial

* Added message about image SKU

* Changes made to failover cluster notebook (Working)

* added wait warning

* failover cluster notebook added with variable table

* readme is now divided into two sections

* simplified HADR",1047,39,1,1,"2017-11-02 01:00:14","1180.45"
"microsoft/azuredatastudio","3eff450322e97053b2b48df634d90d9cc8c47a30","smartguest","2022-01-24 18:52:13","true","[Loc] another update to sql-database-projects (#18145)",581,51,1,1,"2017-11-02 01:00:14","1543.74"
"microsoft/azuredatastudio","da7585eb445b93b6662c2858cc9dafb3b5a85d6d","Charles-Gagnon","2021-08-03 23:38:47","true","Update arc required engine version (#16546)

* Update arc required engine version

* Update CODEOWNERS",1022,45,1,1,"2017-11-02 01:00:14","1367.69"
"microsoft/azuredatastudio","8a205965d207c07f930abdb188630ca73526fee1","barbaravaldez","2021-12-04 00:21:52","true","add telemetry to undo/redo at cell level (#17804)

* add telemetry to undo/redo at cell level

*add sendTelemetryActionEvent that sends telemetry from notebook model",545,49,1,1,"2017-11-02 01:00:14","1492.97"
"microsoft/azuredatastudio","fcece32cdd53821ede03879bc722874729f9eff9","AkshayMata","2023-01-31 17:47:16","true","[SQL-Migration] Enable login migrations to SQL VM (#21776)

This PR adds support for migrating logins to SQL VM. Adding support for 2 scenarios supported here: VMs with private IP and public IP.",321,63,1,0,"2017-11-02 01:00:14","1915.95"
"microsoft/azuredatastudio","ab6b290b041e0544414a9a652749944f4bcf1763","Charles-Gagnon","2021-10-27 19:42:04","true","Fix update-typings pipeline (#17511)",535,48,1,1,"2017-11-02 01:00:14","1451.53"
"microsoft/azuredatastudio","2879da5ca5d5855d0e562c051b278f596a320b43","Charles-Gagnon","2020-06-02 19:53:58","true","Add script to combine coverage files (#10674)

* Add script to combine coverage files

* add script

* Add core coverage file as well

* Add json reporting

* Update README

* more",940,31,1,1,"2017-11-02 01:00:14","941.29"
"microsoft/azuredatastudio","84822b23ac9e7d0cbd3035a4384a1dc0bce67204","Charles-Gagnon","2020-11-24 22:28:19","true","Fix BDC Deployment table (#13538)

* Fix BDC Deployment table

* fix mappings

* Fix names",1030,37,1,1,"2017-11-02 01:00:14","1118.64"
"microsoft/azuredatastudio","83567d1a51fccfd296521a165941534208c13afb","Charles-Gagnon","2019-08-26 19:06:57","true","Fix build break (#6957)",1071,22,0,1,"2017-11-02 01:00:14","660"
"microsoft/azuredatastudio","3251b26317cb3cd6e69fb539ec680ca6232b933f","Charles-Gagnon","2020-10-13 21:35:22","true","Fix HDFS node for Integrated auth (#12906)

* Fix some HDFS issues

* Undo other changes",999,35,1,1,"2017-11-02 01:00:14","1072.36"
"microsoft/azuredatastudio","7968d5117270739936d6ee15f8b10303430c4c46","csigs","2021-07-23 16:19:16","true","LEGO: check in for main to temporary branch. (#16414)",1044,45,1,1,"2017-11-02 01:00:14","1357.39"
"microsoft/azuredatastudio","c399b68bdd0055702e7c78d13d793576cadac33a","csigs","2022-01-14 18:07:51","true","LEGO: check in for main to temporary branch. (#18082)",583,50,1,1,"2017-11-02 01:00:14","1533.71"
"microsoft/azuredatastudio","0a9ddf6a5c6d6be7478946e6e40b37dd40f0a786","csigs","2021-08-11 05:41:12","true","LEGO: check in for main to temporary branch. (#16697)",1038,45,1,1,"2017-11-02 01:00:14","1374.95"
"microsoft/azuredatastudio","4be16a89d8bec864a2437ca2cfae7582e399260d","csigs","2023-08-24 20:46:50","true","LEGO: Pull request from lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20230820154006840 to main (#24174)

* Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20230820154006840.

* added fix to spanish files

* WIP small fixes for italian

* fix for italian files

* fix for korean

* Final fix for now

* one last cleanup patch

* fix for space

* small fix to prev

* removed another dupe string

---------

Co-authored-by: Alex Ma <alma1@microsoft.com>",172,70,1,1,"2017-11-02 01:00:14","2119.07"
"microsoft/azuredatastudio","ea80202cf7d6ea8b2da502755532d0c14cf43a83","udeeshagautam","2020-05-21 00:35:24","true","Bug/fix for mssql path (#10522)

* Correcting to right path and making file exist calls async",906,31,1,1,"2017-11-02 01:00:14","929.48"
"microsoft/azuredatastudio","c96118d2b587f5886041716d00fc42708805fb6c","chlafreniere","2019-01-09 19:45:05","true","Fix activeCell nullref issue (#3689)",729,14,0,1,"2017-11-02 01:00:14","433.03"
"microsoft/azuredatastudio","a1ab53709496b5d7823f70e9522cd8a21762e8d6","cheenamalhotra","2023-06-07 07:37:49","true","Fix broken native command line argument support (#23312)",233,67,1,0,"2017-11-02 01:00:14","2041.53"
"microsoft/azuredatastudio","e6fd98caa8ea757893a723a46b2b979ed33a96a7","csigs","2021-07-18 16:11:29","true","LEGO: check in for main to temporary branch. (#16283)",1050,44,1,1,"2017-11-02 01:00:14","1352.38"
"microsoft/azuredatastudio","0eb81c93609219c32870cb7066985c3ee55d8fff","SebastianPfliegel","2017-12-11 21:03:19","false","Remove sqlExtensionHelp (#312)",184,1,0,0,"2017-11-02 01:00:14","39.84"
"microsoft/azuredatastudio","acb22987fa36dcbca1a374a210149f85c254051a","csigs","2022-09-15 16:41:42","true","Juno: check in to lego/hb_04604851-bac4-4681-9f74-73de611d6e48_20220915154141156. (#20610)",519,58,1,1,"2017-11-02 01:00:14","1774.65"
"microsoft/azuredatastudio","e9ce8d902a44e0b341dcc84d8b12affab93a0693","csigs","2021-11-08 19:22:10","true","LEGO: check in for main to temporary branch. (#17621)",542,48,1,1,"2017-11-02 01:00:14","1467.77"
"microsoft/azuredatastudio","6e4c7a10753a0e517da9ced862ce2fd6e3fb7c3a","csigs","2021-07-18 15:38:46","true","LEGO: check in for main to temporary branch. (#16264)",1050,44,1,1,"2017-11-02 01:00:14","1352.36"
"microsoft/azuredatastudio","05f6f4ea5bd2706bad977bbdea911cf5ebf287f4","MattIrv","2018-09-24 15:46:14","true","Scroll query editor when clicking on global find result (#2665)",503,11,0,0,"2017-11-02 01:00:14","322.62"
"microsoft/azuredatastudio","230c0f317faafb98a56b79bf8f24938af5416d18","chlafreniere","2022-02-03 17:48:06","true","Notebooks: Add telemetry event for mime type renderer not found (#18200)

* Add event for mime type renderer not found

* Add back missing return statement",578,51,1,1,"2017-11-02 01:00:14","1552.7"
"microsoft/azuredatastudio","9b841f4a4921561cd3356373da40ab1b8d8c14d3","brian-harris","2023-02-17 20:06:16","true","fix bug in dropdown auto-selection (#21977)",329,63,1,1,"2017-11-02 01:00:14","1932.05"
"microsoft/azuredatastudio","54cf0627378f08ab15c6aade853b178f3822165f","chlafreniere","2019-08-20 20:40:15","true","Fix Notebook Connection Issues (#6831)",1029,21,0,1,"2017-11-02 01:00:14","654.07"
"microsoft/azuredatastudio","e3c7e06983ec809d25d652ced175949047da3897","brian-harris","2021-07-29 23:44:56","true","SQL-Migration extension - fix refresh reentrancy hang (#16482)

* Fix application hang on refresh

* fix re-entrancy issue with refresh

* adding additional refresh checking",1024,45,1,1,"2017-11-02 01:00:14","1363.7"
"microsoft/azuredatastudio","512eba5675720f93982d5aef13bc5909e99523ee","aasimkhan30","2022-10-27 17:05:16","true","Remove preview checks from ep (#21008)",523,60,1,1,"2017-11-02 01:00:14","1816.67"
"microsoft/azuredatastudio","5ae8017233f337f5b53c3fb5fbde21b1e5103232","udeeshagautam","2019-09-09 22:37:12","true","Bug/accessibility 5 (#7008)

* fixing 6946 and 6796(second part)

* fix for https://github.com/microsoft/azuredatastudio/issues/6726

* comments cleanup

* taking PR comments

* adding strong border for HC focus

* convert to string template",1046,22,0,1,"2017-11-02 01:00:14","673.15"
"microsoft/azuredatastudio","1e989060f91b56fe052bc6f1e27c9fd18d441112","chlafreniere","2019-03-09 01:34:47","true","Rewrite Spark UI link when using unified connection (#4362)

* Rewrite Spark UI link when using unified connection

* Add more robust error checking",849,16,0,1,"2017-11-02 01:00:14","492.27"
"microsoft/azuredatastudio","dd2d6e0b5cfe9ff3ce7a0d3c5862904f2c99f108","aasimkhan30","2022-04-12 03:39:41","true","Adding link support to infobox. (#18876)",603,53,1,1,"2017-11-02 01:00:14","1621.11"
"microsoft/azuredatastudio","7c0ab0af82fb14ba52c2087bc3ca3a83ad90085f","kisantia","2021-10-05 20:42:25","true","add category for Add Sql Binding command (#17260)",572,47,1,1,"2017-11-02 01:00:14","1429.57"
"microsoft/azuredatastudio","ec4e5d5c182bf4f5908ca8eae1c9d5a2d5af3931","aasimkhan30","2021-04-30 19:01:49","true","mssql vbump to 98 (#15297)",1023,42,1,1,"2017-11-02 01:00:14","1274.5"
"microsoft/azuredatastudio","c579ecb11132b91abaaf368a13e410e1098e9c7f","kisantia","2020-11-20 00:25:16","true","update sql-database-projects and schema compare versions (#13489)",1036,37,1,1,"2017-11-02 01:00:14","1113.73"
"microsoft/azuredatastudio","9c1168ba3bbe2c50b2e8899595c9d5a9d8deab8b","kisantia","2020-07-31 17:18:21","true","Add DacFx summary page tests (#11519)

* remove generate script operation

* add tests for summary page

* add a couple more checks",963,33,1,1,"2017-11-02 01:00:14","1000.18"
"microsoft/azuredatastudio","1e915aad2039c06914ca907d23b65bf1fefd29b1","chlafreniere","2019-02-23 00:00:35","false","Make ""Double-click to edit"" in empty md cell a bit nicer looking (#4102)",807,16,0,1,"2017-11-02 01:00:14","476.21"
"microsoft/azuredatastudio","7a84cff5b42db31ef1efc0c0188f3bb41384912b","YurongHe","2018-12-07 23:16:53","true","Fixed  #3508 by removing the fixed height of toolbar (#3518)",665,13,0,0,"2017-11-02 01:00:14","401.18"
"microsoft/azuredatastudio","021b7f6e7143ab1a48c6236290e08641c6c1c537","alanrenmsft","2022-02-09 17:38:14","true","add preview flag for table designer (#18253)",563,51,1,1,"2017-11-02 01:00:14","1558.69"
"microsoft/azuredatastudio","7ef2d52efdb20807380c739322d8e37cad1fafde","alanrenmsft","2019-02-12 21:00:31","true","add admin pack to recommended ext list (#4019)",752,15,0,1,"2017-11-02 01:00:14","466.08"
"microsoft/azuredatastudio","a3a91fbdfced2dca24b2d222cfce2ae2eef0096d","alanrenmsft","2021-11-03 01:50:44","true","add column properties (#17574)",539,48,1,1,"2017-11-02 01:00:14","1462.04"
"microsoft/azuredatastudio","f2f3d1c4ef1ef7794e3d98be1855da812d6928e7","cheenamalhotra","2023-01-26 21:50:21","true","Introduce 'Command Timeout' option for MSSQL connections (#21734)",312,63,1,0,"2017-11-02 01:00:14","1911.12"
"microsoft/azuredatastudio","0ac6f40559a55ab860f3aa2215933cb8995d9f01","cheenamalhotra","2023-03-03 20:45:09","true","Fixes clearing of username/password on auth type change (#22138)",312,64,1,0,"2017-11-02 01:00:14","1948.07"
"microsoft/azuredatastudio","3e200b7f0fddf50b96ace84dd7ae0cc3490a62e1","kburtram","2018-07-11 20:50:58","true","Handle resize message in Agent dashboard tab (#1908)

* Resize related changes WIP

* Resize table control better on resize

* Update DashboardTab to use inherited Disposable

* Set forceFitColumns to false",459,8,0,1,"2017-11-02 01:00:14","249.83"
"microsoft/azuredatastudio","0bdb35d9abfd0dbdfd54b071a1b6c1a0aa61a4ea","kburtram","2023-04-20 19:51:55","true","Enable proposed APIs for copilot (#22805)",300,66,1,1,"2017-11-02 01:00:14","1995.04"
"microsoft/azuredatastudio","3ffafbe5bc096a9214c1672ec82b13dea5fec096","kburtram","2017-12-20 21:56:27","true","Resize the start menu pinned icons to display correct (#382)",199,2,0,1,"2017-11-02 01:00:14","48.87"
"microsoft/azuredatastudio","eaf1e08752639d30f3c77988579d1065cdd9b165","MattIrv","2018-06-12 21:48:58","true","Fix bug where select box selection could not be changed by mouse (#1616)",398,7,0,0,"2017-11-02 01:00:14","220.87"
"microsoft/azuredatastudio","17949b9d036ddb6e6a1b69fbe9276d529767ea8e","kisantia","2023-01-25 18:19:39","true","Initial support for SQLCMD variables in sql project tree (#21574)

* initial changes

* sqlcmd node showing in tree

* Add edit sqlcmdvar command

* remove commands on sqlcmd vars  for now

* cleanup

* fix tests

* add icons

* remove TestProject

* add checks for undefined

* add variable",310,63,1,1,"2017-11-02 01:00:14","1909.97"
"microsoft/azuredatastudio","186f8d3771ed7a9f2e50b5ff4aefdf7093319485","cssuh","2023-10-04 02:04:10","true","Change HTTP request to axios (#24549)

* change request to axios

* fix typo

* remove httpClient

* fix build

* change azurenetworkresponse to axiosresponse",58,71,1,1,"2017-11-02 01:00:14","2158.29"
"microsoft/azuredatastudio","1aab8aba34f5a4c19704ddb9436ff2652b97c704","kisantia","2020-06-09 17:12:39","true","Add option for msdb reference in sql project (#10810)

* add msdb option

* add msdb dacpacs

* add tests

* fix system dacpac path for windows",951,31,1,1,"2017-11-02 01:00:14","948.18"
"microsoft/azuredatastudio","b12cac0ac30f0f968d746d5576f87ee343cdad47","AbbiePetcht","2018-04-24 20:09:13","true","Changed DB Space Usage and DB Buffer Usage to show only top 10 data and update README (#1248)",338,6,0,0,"2017-11-02 01:00:14","172.8"
"microsoft/azuredatastudio","c8602c2cedbb2b68c04761ba65432affd51a7e83","rchlkm","2021-08-19 18:07:51","true","Update sql migration extension strings (#16801)

* initial capitalize; add periods; replace (s) with plural nouns to improve localization",731,45,1,0,"2017-11-02 01:00:14","1383.46"
"microsoft/azuredatastudio","540ebd6f7fa5a7b842947f9024270a8a976c15e8","caohai","2022-10-27 16:45:37","true","remove ""New File..."" from File menu (#20999)

* remove New File... from File menu

* doc",524,60,1,0,"2017-11-02 01:00:14","1816.66"
"microsoft/azuredatastudio","490ea592f23ad814b0a9cee17a4baa0775ce28ca","caohai","2023-03-31 22:27:47","true","bump STS (#22576)",291,65,1,0,"2017-11-02 01:00:14","1976.14"
"microsoft/azuredatastudio","fa227c88c90fc6fdc30f82a87bde19600f12b032","raymondtruong","2022-03-15 17:45:43","true","[SQL Migration] Add state check to target MI resource on target selection page (#18673)

* Add MI ready state check and error message

* Fix a typo

* Update error message logic

* Update '(Unavailable)' prefix to be localized string

* Show error messsage when non-Ready MI is initially selected (not just on Next button)

* Update error message with appropriate casing and actionable step",612,52,1,0,"2017-11-02 01:00:14","1594.7"
"microsoft/azuredatastudio","ea6e03f82673016f4ab1ed281c1a290d3b284544","Charles-Gagnon","2021-08-18 21:35:16","true","Fix azure account tree subscription check (#16822)

* Fix azure account tree subscription check

* comment",756,45,1,1,"2017-11-02 01:00:14","1382.61"
"microsoft/azuredatastudio","2da29f17c25b3b07076f6f022783c622b2180199","Charles-Gagnon","2021-12-13 18:16:00","true","Fix API docs for NotebookEditorEdit (#17902)",564,49,1,1,"2017-11-02 01:00:14","1502.72"
"microsoft/azuredatastudio","625c4520dafbf95c22f21713244c4a4613ce3621","Charles-Gagnon","2021-03-03 18:19:10","true","Fix input box validation (#14508)

* Fix input box validation

* just use return from inputbox validate",1055,40,1,1,"2017-11-02 01:00:14","1217.47"
"microsoft/azuredatastudio","598aaed5005279313b8dbf09660cbdc65b0a2d01","Charles-Gagnon","2020-12-17 00:58:21","true","Filter vscode delegate command events (#13832)",1039,37,1,1,"2017-11-02 01:00:14","1140.75"
"microsoft/azuredatastudio","41ace44f328f21801816f6db950d086f1c6632c3","Charles-Gagnon","2020-09-21 22:03:23","true","Add troubleshoot button to arc controller/MIAA dashboard (#12534)

* Add troubleshoot button to arc controller dashboard

* Add MIAA button

* Fix links",991,35,1,1,"2017-11-02 01:00:14","1050.38"
"microsoft/azuredatastudio","29c1f5edd0b5564bf6a9cdbaaa583993e66f3511","alanrenmsft","2023-03-06 23:14:46","true","disable the checkbox for schemas owned by user (#22178)",309,64,1,1,"2017-11-02 01:00:14","1951.18"
"microsoft/azuredatastudio","10541645336a891d372b028e7aacf45cf095593c","alanrenmsft","2020-09-21 17:22:21","true","data workspace review feedback implementation (#12489)

* add a view to handle no workspace scenario

* text update

* project type filter improvement

* fix the project level context menu issue

* update strings",1003,35,1,1,"2017-11-02 01:00:14","1050.18"
"microsoft/azuredatastudio","32c7a4aeec45336bd107c10b578a7eefaa9cfe1d","alanrenmsft","2023-02-16 05:37:01","true","add tab navigation option for slickgrid (#21947)

* profiler a11y bug fixes

* add new option

* replace old implementation

* update slickgrid",328,63,1,1,"2017-11-02 01:00:14","1930.44"
"microsoft/azuredatastudio","784d76b88610b41a4ff499d7523e23385ee91712","barbaravaldez","2021-03-16 22:02:29","true","Remove book notebook from toc (#14704)

* Add remove notebook from book",1076,40,1,1,"2017-11-02 01:00:14","1230.63"
"microsoft/azuredatastudio","3c8d952308a17088c735943869dde18120d17ae5","corivera","2021-08-30 18:45:11","true","Add unit tests for Book AddFile dialog (#16923)",699,46,1,1,"2017-11-02 01:00:14","1394.49"
"microsoft/azuredatastudio","3f19d0026e83ff8216c94f169f21900b87d7c99e","cheenamalhotra","2023-07-08 05:28:50","true","Change dialog style for Device code flow dialog (#23417)",200,68,1,0,"2017-11-02 01:00:14","2072.44"
"microsoft/azuredatastudio","392211777128d34eb8bc7b2bbd6a0ea255d33166","cheenamalhotra","2022-11-09 23:50:25","true","Fix custom option support in CMS + update providername in provided profile (#21183)",475,60,1,0,"2017-11-02 01:00:14","1834.2"
"microsoft/azuredatastudio","4a512a35c4cea1fe6cb3449c681c3f4ca92bdf7f","Charles-Gagnon","2022-08-24 20:10:54","true","Add azurecore code owners (#20457)",559,58,1,1,"2017-11-02 01:00:14","1753.8"
"microsoft/azuredatastudio","d281ec9d1665d175e3b62c822754e5b60b3755f5","alanrenmsft","2021-08-24 19:03:25","true","add default value for options (#16873)",711,46,1,1,"2017-11-02 01:00:14","1388.5"
"microsoft/azuredatastudio","626fc7894b0bbf70f833abb232e7825a73cdf130","Charles-Gagnon","2020-03-27 21:36:22","true","Remove most CMS commands from palette (#9767)

* Remove most CMS commands from palette

* Update when",906,29,1,1,"2017-11-02 01:00:14","876.36"
"microsoft/azuredatastudio","8fe0a13b61ffc0ac935c6ab48f1ce99043d2c59f","Charles-Gagnon","2020-02-20 22:29:02","true","Update release notes link (#9191)",1071,28,1,1,"2017-11-02 01:00:14","839.4"
"microsoft/azuredatastudio","ff207859d6ccf5bbe256b72404bdb498e750508e","llali","2020-02-26 17:19:48","true","Machine Learning Model Registry - Iteration1 (#9105)


* Machine learning services extension - model registration wizard",951,28,1,1,"2017-11-02 01:00:14","845.18"
"microsoft/azuredatastudio","bbf6fcb0fc41385ee83077e744d05679ca04761b","Charles-Gagnon","2020-02-13 19:53:06","true","Fix min/max ignoring 0 value (#9137)",1026,27,1,1,"2017-11-02 01:00:14","832.29"
"microsoft/azuredatastudio","e1cf51653e3aea9dbe59d9156b1d14660c70e784","VasuBhog","2022-04-14 23:50:22","true","remove extra error message (#19110)",614,53,1,1,"2017-11-02 01:00:14","1623.95"
"microsoft/azuredatastudio","6578e5e4cfb69dc3fd0e10219475025790140a54","alanrenmsft","2022-04-15 21:19:12","true","Fix High Contrast theme name (#19125)",606,53,1,1,"2017-11-02 01:00:14","1624.85"
"microsoft/azuredatastudio","27f014c70de5cbf73859dd4b30ff31bd28d25a2c","smartguest","2022-04-01 05:16:37","true","[Loc] add table filter xlf (#18896)",612,53,1,1,"2017-11-02 01:00:14","1610.18"
"microsoft/azuredatastudio","87f1e26e398679f3fce956816ef5b3e09112fccc","smartguest","2022-03-02 22:49:43","true","[Loc] added changes for sql xlf (#18613)",601,52,1,1,"2017-11-02 01:00:14","1581.91"
"microsoft/azuredatastudio","bd17c73a807638c7984ff284c035daced99175b2","csigs","2022-01-27 18:47:14","true","LEGO: check in for main to temporary branch. (#18172)",586,51,1,1,"2017-11-02 01:00:14","1546.74"
"microsoft/azuredatastudio","254d307e2f1fee81aaeadcd0ab21d38f7a66d1e8","alanrenmsft","2022-01-06 23:08:22","true","bump sts (#18008)",566,50,1,1,"2017-11-02 01:00:14","1525.92"
"microsoft/azuredatastudio","d6d2e7dc089c78f145646c658e39ced7d2c5bb1c","lucyzhang929","2021-06-08 18:48:57","true","filter out prose-accelerator (#15633)",998,43,1,1,"2017-11-02 01:00:14","1312.49"
"microsoft/azuredatastudio","c015338ed4b9d45fcd9ee9b276615cffebaf5f2f","Charles-Gagnon","2021-05-11 19:41:45","true","Fix dashboard icons (#15400)

* Fix dashboard icons

* Split out custom SQL menu items

* Put on same line",1017,42,1,1,"2017-11-02 01:00:14","1285.53"
"microsoft/azuredatastudio","104ab9508065fb7f3091ce1109a1846c04d2ca2b","udeeshagautam","2021-05-11 22:38:15","true","Doing a point fix for backup since select box has impact on other features (#15415)",1017,42,1,1,"2017-11-02 01:00:14","1285.65"
"microsoft/azuredatastudio","0e7bd8a9393c24169f29811d1672b61c29c6cd21","alanrenmsft","2021-05-04 03:27:47","true","add ADS checks back to install extension workflow (#15320)",1019,42,1,1,"2017-11-02 01:00:14","1277.85"
"microsoft/azuredatastudio","6d95b113d5f2f25fd0ea2f7b5f89b7f0686bcc4a","MaddyDev","2021-04-16 18:35:51","true","fix the logic to check the same level folders (#15143)",1055,41,1,1,"2017-11-02 01:00:14","1260.48"
"microsoft/azuredatastudio","a7a6918b1ad549c85f05f6d81286e8ad21a1701e","barbaravaldez","2021-04-07 21:39:01","true","bump sqlservernotebook version (#15025)",1058,41,1,1,"2017-11-02 01:00:14","1251.61"
"microsoft/azuredatastudio","45adb7d8d70ffe3e365281bf6d1246f4788d4673","Charles-Gagnon","2021-02-10 21:55:16","true","Add ability to pass in initial variable values to deployment wizards (#14224)",1039,39,1,1,"2017-11-02 01:00:14","1194.62"
"microsoft/azuredatastudio","d733cba35ae54a908d7a3b12bcbb28b36cb8a19a","Charles-Gagnon","2020-05-19 13:55:39","true","Update area assignees (#10493)",911,30,1,1,"2017-11-02 01:00:14","928.04"
"microsoft/azuredatastudio","8724944d26b1f6887581655f1956389e26202695","Charles-Gagnon","2019-08-20 23:29:54","true","Version bump (#6839)",1029,21,0,1,"2017-11-02 01:00:14","654.19"
"microsoft/azuredatastudio","8cf8cefc925c44446586cd1d323b3dc17132a45e","YurongHe","2019-02-05 19:36:33","true","Removed dup OE contribution. The conflict wasn't detected during checkin. (#3906)",774,15,0,0,"2017-11-02 01:00:14","459.03"
"microsoft/azuredatastudio","59ad8b3e613a7e13f41d8a4eba8d838d2678f68a","alanrenmsft","2020-07-15 15:46:09","true","update change log and readme (#11352)",963,32,1,1,"2017-11-02 01:00:14","984.12"
"microsoft/azuredatastudio","a4539daa622ed4f1f3fa91632fa3f49f889d002d","kburtram","2020-07-01 22:55:12","true","Move account management icon to action bar (#11173)",961,32,1,1,"2017-11-02 01:00:14","970.41"
"microsoft/azuredatastudio","99d26fb769e02538669169868d4c5352c6fe3c15","Charles-Gagnon","2020-06-19 23:11:54","true","Add BDC create controller action (#11019)",966,31,1,1,"2017-11-02 01:00:14","958.42"
"microsoft/azuredatastudio","fcaaf1cb29415ebe8cc84e10bea902707414ad59","MaddyDev","2021-04-22 17:13:30","true","fix the find highlight issues (#15149)

* register mode changes, remove cleanMarkdownLinks

* fixes

* test fixes and scroll to center change",1052,42,1,1,"2017-11-02 01:00:14","1266.43"
"microsoft/azuredatastudio","558d70b427a81e5f05f24f35858104351dec186a","gupta1","2021-01-04 19:18:52","true","Fix Query formatting in copied html formatted query (#13633)

* Fix Query formatting in html formatted query

* Changed font sizes to match Kusto Explorer

Co-authored-by: Monica Gupta <mogupt@microsoft.com>",1049,38,1,0,"2017-11-02 01:00:14","1158.51"
"microsoft/azuredatastudio","b3583754217f960d26f468fc60a3a485ac74c09d","corivera","2023-10-27 21:14:45","true","Partially revert URL support for backup and restore dialogs. (#24804)",32,72,1,1,"2017-11-02 01:00:14","2182.09"
"microsoft/azuredatastudio","e9b678494c2978d816c7fff2d3ac0b6ee8f3991a","lucyzhang929","2022-04-14 17:54:15","true","skip manage packages test (#19089)",614,53,1,1,"2017-11-02 01:00:14","1623.7"
"microsoft/azuredatastudio","32a6385fefab8f75902dfbe4ca92fdde2836a5c6","lucyzhang929","2020-11-12 18:44:34","true","Notebooks: Save cell connection name in cell metadata (#13208)

* save connection info in notebook metadata

* update attachTo dropdown based on saved alias

* add setting for saving connection (default=false)

* save/read cell connection name to/from metadata

* get started on toggling multi connection mode

* add activeConnection property to cell model

* add changeContext method for cell

* add comments

* add unit test for reading connection name

* save connection mode in metadata

* clean up code

* address PR comments",1014,36,1,1,"2017-11-02 01:00:14","1106.49"
"microsoft/azuredatastudio","1bbadd8162b18b610c7a9c4258a00f2d71bfd57a","aasimkhan30","2023-06-29 05:50:48","true","Fixing filter layout  (#23537)",218,68,1,1,"2017-11-02 01:00:14","2063.45"
